XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
0.6,327.16952493,327.16952493,113.0,422.0,0.0,4.0,7.0,5.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
5.4,397.945032,397.945032,100.0,502.0,0.0,2.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,345.10481667,345.10481667,72.8,477.0,0.0,0.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,287.11709544,287.11709544,80.5,364.0,0.0,2.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,373.06200837,373.06200837,113.0,593.0,0.0,3.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,369.12012995,369.12012995,66.5,488.0,0.0,2.0,7.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,242.05138412,242.05138412,67.3,355.0,0.0,1.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,277.110278721,277.110278721,41.8,434.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.5,708.35816259,708.35816259,355.0,1280.0,0.0,14.0,10.0,16.0,52.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
2.6,391.14445300,391.14445300,116.0,559.0,0.0,5.0,5.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,380.08039283,380.08039283,165.0,547.0,0.0,2.0,9.0,5.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4.2,421.19026037,421.19026037,89.3,663.0,0.0,2.0,5.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,431.1360319,431.1360319,129.0,603.0,0.0,3.0,7.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,270.14806121,270.14806121,66.4,418.0,0.0,2.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,292.13757671,292.13757671,24.9,319.0,0.0,1.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,419.22337202,419.22337202,71.2,566.0,0.0,1.0,7.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.7,637.72730,635.72935,40.5,338.0,0.0,2.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,409.20149376,409.20149376,88.7,572.0,0.0,2.0,5.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,210.079312947,210.079312947,44.9,324.0,0.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.4,314.09791734,314.09791734,66.4,492.0,0.0,2.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,275.11709544,275.11709544,68.9,385.0,0.0,3.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4.5,390.02615303,390.02615303,84.2,518.0,0.0,1.0,9.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,338.11790390,338.11790390,87.1,453.0,0.0,3.0,7.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,356.13862827,356.13862827,92.4,444.0,0.0,1.0,5.0,5.0,25.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.2,406.10528835,406.10528835,82.6,699.0,0.0,3.0,7.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6,411.1026065,411.1026065,57.9,727.0,0.0,0.0,3.0,4.0,30.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3.3,334.0388164,334.0388164,69.8,398.0,0.0,3.0,2.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,367.0836024,367.0836024,118.0,552.0,0.0,3.0,7.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,460.13290251,460.13290251,157.0,715.0,0.0,4.0,10.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,416.15968852,416.15968852,124.0,635.0,0.0,3.0,6.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,410.13544566,410.13544566,69.8,593.0,0.0,3.0,5.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,329.16404563,329.16404563,66.5,434.0,0.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,421.22262313,421.22262313,100.0,574.0,0.0,1.0,8.0,7.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5.6,399.14053348,399.14053348,83.1,538.0,0.0,1.0,4.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,384.1465370,384.1465370,95.6,522.0,0.0,3.0,5.0,4.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2.5,472.22228878,472.22228878,134.0,826.0,0.0,2.0,5.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,344.02727,344.02727,69.8,360.0,0.0,3.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,348.0335411,348.0335411,88.7,428.0,0.0,1.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,374.12013238,374.12013238,108.0,510.0,0.0,3.0,4.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,267.137162174,267.137162174,47.0,315.0,0.0,1.0,4.0,4.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3.2,426.14159367,426.14159367,97.9,627.0,0.0,3.0,7.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,234.11167570,234.11167570,101.0,312.0,0.0,2.0,5.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,323.17461031,323.17461031,82.7,410.0,0.0,3.0,4.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,237.88548,237.88548,45.3,142.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,319.10692467,319.10692467,98.9,583.0,0.0,2.0,6.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,368.1516224,368.1516224,71.8,535.0,0.0,1.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,358.19059473,358.19059473,71.8,617.0,0.0,1.0,5.0,5.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.4,368.1516224,368.1516224,71.8,535.0,0.0,1.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.7,364.20115941,364.20115941,81.1,550.0,0.0,1.0,6.0,5.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.4,410.18665216,410.18665216,87.4,548.0,0.0,1.0,8.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.2,577.1350667,577.1350667,118.0,918.0,0.0,2.0,9.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,366.09258022,366.09258022,68.8,575.0,0.0,0.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,318.08920892,318.08920892,63.6,457.0,0.0,1.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,304.109944368,304.109944368,35.5,398.0,0.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,275.094628657,275.094628657,39.2,355.0,0.0,0.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,382.09701070,382.09701070,61.8,539.0,0.0,0.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,681.28457193,681.28457193,186.0,1110.0,0.0,3.0,11.0,14.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,322.08883226,322.08883226,90.7,404.0,0.0,2.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,388.13578245,388.13578245,108.0,529.0,0.0,3.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.7,525.25623193,525.25623193,134.0,788.0,0.0,4.0,5.0,11.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,413.1730861,413.1730861,108.0,545.0,0.0,4.0,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.9,587.21034437,587.21034437,125.0,902.0,0.0,2.0,8.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,370.93224,370.93224,46.9,390.0,0.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,330.15929460,330.15929460,85.4,463.0,0.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,295.10692467,295.10692467,88.0,469.0,0.0,2.0,6.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,453.12708885,453.12708885,125.0,732.0,0.0,3.0,7.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,376.13355396,376.13355396,90.9,529.0,0.0,3.0,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,197.96803,197.96803,17.1,116.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,309.05719778,309.05719778,106.0,481.0,0.0,2.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,285.12257474,285.12257474,103.0,426.0,0.0,2.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,316.09602564,316.09602564,68.4,561.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,483.15943435,483.15943435,99.7,784.0,0.0,4.0,6.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,341.116426730,341.116426730,67.2,519.0,0.0,2.0,4.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3,377.0931045,377.0931045,81.2,466.0,0.0,4.0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,325.09750280,325.09750280,100.0,427.0,0.0,3.0,8.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,404.10554495,404.10554495,150.0,579.0,0.0,4.0,6.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,427.22195442,427.22195442,109.0,660.0,0.0,2.0,6.0,7.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
5.4,446.14667905,446.14667905,68.0,642.0,0.0,1.0,8.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,304.06301143,304.06301143,146.0,432.0,0.0,3.0,6.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,336.089877630,336.089877630,62.0,634.0,0.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,483.1592659,483.1592659,62.2,760.0,0.0,2.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.3,347.10183929,347.10183929,107.0,531.0,0.0,3.0,6.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,317.12766012,317.12766012,61.4,447.0,0.0,1.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,392.1979039,392.1979039,90.3,542.0,0.0,4.0,6.0,4.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3.7,390.18042397,390.18042397,106.0,610.0,0.0,2.0,7.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,288.11234441,288.11234441,68.5,353.0,0.0,1.0,5.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,373.20149376,373.20149376,71.2,472.0,0.0,1.0,6.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,498.22670545,498.22670545,77.7,825.0,0.0,1.0,5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,389.12994575,389.12994575,113.0,674.0,0.0,3.0,9.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,417.14886967,417.14886967,76.3,756.0,0.0,2.0,5.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,390.10158513,390.10158513,84.5,726.0,0.0,2.0,5.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,390.21680947,390.21680947,64.9,641.0,0.0,0.0,5.0,5.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.1,396.1465370,396.1465370,64.9,645.0,0.0,0.0,5.0,3.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4,363.18075832,363.18075832,77.8,613.0,0.0,0.0,6.0,3.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
,414.1571017,414.1571017,83.0,636.0,0.0,2.0,6.0,4.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
,522.1946300,522.1946300,74.2,831.0,0.0,1.0,7.0,6.0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
1.5,416.0919146,416.0919146,73.7,656.0,0.0,1.0,5.0,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5,381.1356380,381.1356380,60.8,615.0,0.0,1.0,4.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
,409.1417860,409.1417860,97.5,701.0,0.0,2.0,6.0,3.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
-0.3,300.16985928,300.16985928,64.9,502.0,0.0,0.0,5.0,2.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8,286.15420922,286.15420922,73.7,474.0,0.0,1.0,5.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.2,376.20115941,376.20115941,64.9,626.0,0.0,0.0,5.0,4.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.2,376.20115941,376.20115941,64.9,626.0,0.0,0.0,5.0,4.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.6,342.16043741,342.16043741,88.6,451.0,0.0,2.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7,318.14920402,318.14920402,58.0,522.0,0.0,0.0,5.0,3.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4,360.13347377,360.13347377,106.0,507.0,0.0,2.0,6.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,346.13174244,346.13174244,75.4,494.0,0.0,2.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,318.14920402,318.14920402,58.0,536.0,0.0,0.0,5.0,2.0,23.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.8,546.2146166,546.2146166,116.0,849.0,0.0,3.0,6.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,532.1989665,532.1989665,116.0,833.0,0.0,3.0,6.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,441.21647512,441.21647512,83.1,620.0,0.0,2.0,5.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,326.1298243,326.1298243,53.6,387.0,0.0,2.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,297.11134135,297.11134135,69.4,329.0,0.0,1.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,395.0672836,395.0672836,97.0,643.0,0.0,2.0,7.0,5.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.5,340.20115941,340.20115941,119.0,447.0,0.0,4.0,6.0,5.0,25.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2.7,330.11504700,330.11504700,109.0,485.0,0.0,3.0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,440.14443238,440.14443238,166.0,622.0,0.0,3.0,10.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,630.25254353,630.25254353,128.0,980.0,0.0,2.0,9.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,425.20630436,425.20630436,114.0,705.0,0.0,3.0,9.0,9.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.2,343.1199879,343.1199879,86.7,420.0,0.0,3.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,348.1141743,348.1141743,44.8,428.0,0.0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,342.14806121,342.14806121,69.8,477.0,0.0,3.0,2.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,322.09535693,322.09535693,84.4,537.0,0.0,2.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,230.0359239,230.0359239,54.5,250.0,0.0,1.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,394.17936134,394.17936134,76.8,545.0,0.0,2.0,4.0,6.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,325.0618043,325.0618043,58.4,471.0,0.0,1.0,4.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,390.14920402,390.14920402,107.0,593.0,0.0,3.0,6.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,269.09127461,269.09127461,99.4,361.0,0.0,2.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,283.168462302,283.168462302,38.3,306.0,0.0,0.0,4.0,6.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.1,443.18206150,443.18206150,57.4,672.0,0.0,2.0,6.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,346.11782371,346.11782371,116.0,492.0,0.0,4.0,7.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,322.15420922,322.15420922,90.1,544.0,0.0,1.0,4.0,2.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
6.1,571.09373786,571.09373786,128.0,902.0,0.0,2.0,13.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.3,593.17084537,593.17084537,118.0,964.0,0.0,2.0,11.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,289.121512110,289.121512110,54.9,409.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,358.10996162,358.10996162,135.0,526.0,0.0,2.0,6.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,358.10996162,358.10996162,135.0,526.0,0.0,2.0,6.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,337.96646,337.96646,66.9,314.0,0.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,359.1512880,359.1512880,106.0,451.0,0.0,4.0,5.0,5.0,25.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2.2,338.15428940,338.15428940,83.8,490.0,0.0,3.0,4.0,3.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.6,264.02047791,264.02047791,138.0,446.0,0.0,3.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.3,467.19688249,467.19688249,130.0,819.0,0.0,4.0,10.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,490.21509539,490.21509539,115.0,678.0,0.0,2.0,7.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,290.153146591,290.153146591,57.4,404.0,0.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,245.12766012,245.12766012,99.1,241.0,0.0,3.0,6.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,302.11676108,302.11676108,91.8,485.0,0.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,425.13217423,425.13217423,116.0,618.0,0.0,2.0,6.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,348.19501140,348.19501140,64.8,593.0,0.0,2.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,642.15328298,642.15328298,228.0,1330.0,0.0,3.0,11.0,11.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4,235.08579531,235.08579531,91.4,349.0,0.0,2.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,464.15182643,464.15182643,133.0,744.0,0.0,4.0,6.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3,498.995035,496.997986,95.8,634.0,0.0,3.0,4.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,443.10521059,443.10521059,132.0,718.0,0.0,2.0,8.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,375.13313942,375.13313942,116.0,691.0,0.0,4.0,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,452.19607403,452.19607403,105.0,678.0,0.0,3.0,6.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,297.12774030,297.12774030,50.9,330.0,0.0,1.0,4.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,529.24777525,529.24777525,72.2,1010.0,0.0,1.0,4.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,369.01129,369.01129,81.9,503.0,0.0,2.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.4,434.12600561,434.12600561,162.0,733.0,0.0,2.0,9.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,469.13725961,469.13725961,121.0,692.0,0.0,3.0,6.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,295.05794667,295.05794667,58.4,355.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,377.15509786,377.15509786,95.7,648.0,0.0,3.0,8.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
-0.7,355.17567294,355.17567294,142.0,560.0,0.0,3.0,8.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1,385.18623762,385.18623762,137.0,592.0,0.0,3.0,9.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,396.16985928,396.16985928,91.4,596.0,0.0,3.0,3.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,402.10381361,402.10381361,82.7,510.0,0.0,0.0,6.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2,385.18623762,385.18623762,151.0,606.0,0.0,3.0,9.0,7.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3,443.17058756,443.17058756,137.0,811.0,0.0,3.0,7.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,485.13331705,485.13331705,125.0,790.0,0.0,3.0,8.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
4.1,374.15428940,374.15428940,83.8,539.0,0.0,3.0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,581.24268987,581.24268987,81.4,1110.0,0.0,1.0,5.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.1,565.24777525,565.24777525,72.2,1090.0,0.0,1.0,4.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4,594.27432435,594.27432435,75.4,1130.0,0.0,1.0,5.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6,320.08710092,320.08710092,51.6,393.0,0.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,336.08201554,336.08201554,62.6,460.0,0.0,0.0,4.0,3.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.6,319.168462302,319.168462302,45.6,485.0,0.0,0.0,3.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,427.16558236,427.16558236,130.0,747.0,0.0,4.0,10.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,396.15976871,396.15976871,67.3,662.0,0.0,0.0,6.0,4.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.2,348.15862589,348.15862589,58.0,576.0,0.0,0.0,4.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.9,397.15501768,397.15501768,121.0,671.0,0.0,4.0,9.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,512.24235551,512.24235551,77.7,909.0,0.0,1.0,5.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
